,segment_id,split_index,nucleus_id,cell_type,syn_density_post,syn_density_head,syn_density_neck,syn_density_shaft,skeletal_length_processed_syn,spine_density,skeletal_length_processed_spine,allen_e_i,allen_e_i_n_nuc,allen_cell_type,allen_cell_type_n_nuc,allen_cell_type_e_i,cell_type_manual
83,864691135784268484,0,671162,excitatory,0.6340288796721838,0.14278969727071028,0.003196784267254708,0.44648420265990757,938443.0568961415,0.18203351928882244,818530.5683377467,excitatory,1,6CT,1,excitatory,excitatory
84,864691135785271492,0,618331,excitatory,1.3022446553210631,0.17383492236476242,0.010620836902585236,0.905588909775533,4613572.400125345,0.43713682897956696,4316726.1939583765,excitatory,1,5P_PT,1,excitatory,excitatory
85,864691135799861346,1,531483,excitatory,0.9257668088695226,0.12094340733449818,0.0017103108107908835,0.7193078609954802,4092823.3370419107,0.23698430743468368,3717545.729237015,excitatory,4,5P_PT,4,excitatory,excitatory
86,864691135807281181,0,132899,excitatory,0.5049579820767733,0.10907844678008513,0.001880662875518709,0.3563856149107954,1063454.8201247267,0.18967430879554534,964811.740514949,excitatory,1,6CT,1,excitatory,excitatory
87,864691135809493452,0,618522,excitatory,0.308724754610418,0.0834017620663965,0.0018431328633457791,0.20643088069472726,2170217.9368333383,0.11534461543132075,1950676.2336380666,excitatory,1,5P_NP,1,excitatory,excitatory
88,864691135855577646,0,617252,excitatory,0.5004676748631669,0.10508309185193382,0.000755993466560675,0.3681688182150487,1322762.754219836,0.18089447167832437,1177482.0867868604,excitatory,1,5P_IT,1,excitatory,excitatory
89,864691135865501317,0,239071,excitatory,0.8274607449955077,0.07297221962814471,0.002211279382671052,0.6173892036417578,2261134.4541911264,0.21757652129748242,1879798.4155688977,excitatory,1,MC,1,inhibitory,excitatory
90,864691135865593989,2,622566,excitatory,1.2287365218761417,0.21311983741015567,0.009024618522254148,0.8969082408271045,1440504.1019676132,0.38538347586126215,1198805.939895357,excitatory,3,6CT,3,excitatory,excitatory
91,864691135865610117,0,530665,excitatory,0.3635550750090674,0.10032825512119666,0.005393992210817024,0.24812364169758308,1853914.430937843,0.1340246983851775,1723562.9162628097,excitatory,1,5P_NP,1,excitatory,excitatory
92,864691135884111984,0,434891,excitatory,0.8530249457828372,0.11035251562520534,0.00165528773437808,0.6245952384386622,1812373.7267509878,0.23326728485845608,1534720.1396768102,excitatory,1,6CT,1,excitatory,excitatory
93,864691135909741737,0,162450,excitatory,0.5621653474886976,0.11961932555787014,0.0022741316645982917,0.39433443064134377,2198641.388199136,0.19514057094155896,2044679.884223016,excitatory,1,5P_IT,1,excitatory,excitatory
94,864691135925538574,1,166289,excitatory,0.5313608986446143,0.13284022466115358,0.0013087706863167841,0.35794878270764047,1528151.5859959486,0.1960912420065932,1407508.0415407845,excitatory,2,6IT,2,excitatory,excitatory
95,864691135941196916,0,198240,excitatory,1.2619264670540682,0.17497299753270693,0.008650977549463978,0.8768184342069619,3583410.0623600376,0.42668097830308555,3081927.873208147,excitatory,3,BC,3,inhibitory,excitatory
96,864691135951957027,0,231542,inhibitory,1.2889926157468838,0.21321859901436824,0.013458981333132879,0.8535827634960589,4235090.204017095,0.42455826964038973,3947632.4449400296,inhibitory,1,5P_PT,1,excitatory,excitatory
97,864691135951989539,0,669050,excitatory,0.8106420091547237,0.11971506464310265,0.0,0.6396204882360056,292360.8662313537,0.2593074544529258,212103.4280176646,excitatory,1,5P_PT,1,excitatory,excitatory
98,864691135968882277,0,593708,excitatory,0.49443635987502726,0.08482976762561742,0.0,0.37567468519916286,412591.0158621074,0.16600449370560413,325292.3989862873,excitatory,1,6IT,1,excitatory,excitatory
99,864691135973522634,0,588692,excitatory,0.2671670227195411,0.07166706631345356,0.0,0.18769945939237836,2051151.3525202682,0.10367134098161596,2025632.1372098324,excitatory,1,5P_NP,1,excitatory,excitatory
100,864691135975477827,0,438031,excitatory,0.8933435947679639,0.10219572640536241,0.004171254138994384,0.6486300186136267,1438416.3131921985,0.2673242624579016,1185825.7723610904,excitatory,1,6CT,1,excitatory,excitatory
101,864691135994746026,0,307132,excitatory,0.9012717877030906,0.10844479739818982,0.0005618901419595328,0.6557257956667748,1779707.322347043,0.2270598123310816,1537039.9385828539,excitatory,1,6CT,1,excitatory,excitatory
102,864691135997664675,0,759671,excitatory,0.5643181518666229,0.12452830725548383,0.0031526153735565525,0.3925006140077908,634393.9120438104,0.1851139553963748,529403.6302674088,excitatory,1,5P_IT,1,excitatory,excitatory
103,864691136008510380,0,589266,inhibitory,1.3296810328346083,0.20402031724713876,0.008371930948589101,0.9256443653157428,5494550.81300596,0.4319798856999958,5021067.118635105,inhibitory,2,BC,2,inhibitory,excitatory
104,864691136023745593,0,670920,excitatory,0.8793512056470909,0.07911566894464978,0.0,0.6134706788658909,1542045.9894657857,0.25799124626775183,1368263.478341606,excitatory,1,6CT,1,excitatory,excitatory
105,864691136050872819,0,336611,excitatory,0.6079267056467635,0.07701008938893428,0.0018120021032690418,0.4783685552630271,1103751.478208436,0.18083202282163882,940098.9788610458,excitatory,1,5P_IT,1,excitatory,excitatory
106,864691136091200948,0,399110,excitatory,0.6160151263136101,0.09381362435773308,0.00041510453255634106,0.4761248988421232,2409031.7536204513,0.15612983449091797,2292963.424750346,excitatory,1,5P_IT,1,excitatory,excitatory
107,864691136100003701,0,340001,excitatory,0.9130315772071573,0.08478150359780748,0.0025083285088108717,0.6973153254494224,1993359.3157502164,0.2466580748492862,1820333.675572346,excitatory,1,6CT,1,excitatory,excitatory
108,864691136123705126,0,675739,excitatory,0.6562129563427771,0.07417163713764514,0.001545242440367607,0.4924172576638107,1941442.9228893765,0.18226338045034743,1772160.7006405345,excitatory,1,6CT,1,excitatory,excitatory
109,864691136123746854,0,764486,excitatory,0.5909178243378823,0.11776669162289365,0.0,0.37935465266135654,959524.2801066595,0.19194941054263825,744987.9611286173,excitatory,1,5P_NP,1,excitatory,excitatory
110,864691136134415499,0,498162,excitatory,0.5053546171932527,0.041108022005958735,0.0,0.43410071238292425,1824461.4150768071,0.08980119412130186,1425370.8010508176,excitatory,1,5P_NP,1,excitatory,excitatory
111,864691136194021590,0,78911,inhibitory,1.1809985881375642,0.15096653057417597,0.009435408160885998,0.8562632906004043,1271805.076726345,0.3606325184175604,1136891.3757391095,inhibitory,1,5P_PT,1,excitatory,excitatory
112,864691136207556074,0,235717,excitatory,0.958926920803452,0.08958832824115295,0.0013272344924615254,0.7147157741905313,1506892.7242018443,0.268679376348082,1324999.353648907,excitatory,1,6CT,1,excitatory,excitatory
113,864691136209041852,0,619248,excitatory,0.5445956733060334,0.04871550081642756,0.0,0.4558898359985087,1375332.2633892875,0.11581313699589832,811652.3085229022,excitatory,1,4P,1,excitatory,excitatory
114,864691136237449532,0,338249,excitatory,2.1067068738042027,0.3870886821007249,0.020618125678904593,1.2759959391928535,3007062.861365484,0.8773858258097702,2605467.2103805305,excitatory,1,5P_PT,1,excitatory,excitatory
115,864691136237567548,0,266411,excitatory,1.1600291335984096,0.14962972047790268,0.009092637598337368,0.8062138670525801,6268808.07505434,0.4319733049651329,5222544.9444893235,excitatory,1,5P_PT,1,excitatory,excitatory
116,864691136286558915,0,337995,excitatory,0.28687052395760243,0.06247402521743342,0.003399946950608622,0.21419665788834316,2352977.8894249885,0.0862410226292036,2284295.73298323,excitatory,1,5P_NP,1,excitatory,excitatory
117,864691136309706842,0,366676,excitatory,1.1355011793868188,0.22893863900108644,0.010053767082858248,0.8057376190690682,3481282.1613577334,0.35152246796890746,3225967.3373148474,excitatory,1,5P_PT,1,excitatory,excitatory
118,864691136390371199,0,617693,inhibitory,0.9427801452845046,0.16634406003586386,0.002948491462969522,0.7046894596497157,4069877.817422747,0.26407621226040884,3627740.612453591,inhibitory,1,5P_PT,1,excitatory,excitatory
119,864691136487077650,0,201309,excitatory,0.3225468085764527,0.09234202987471024,0.0013005919700663415,0.22370181885141072,768880.6505156197,0.12601353474755253,730080.3059314773,excitatory,1,5P_NP,1,excitatory,excitatory
120,864691136538011810,0,525935,excitatory,1.2069256557486758,0.19583399941716997,0.006456065914851757,0.8037802063990438,2788075.6233594483,0.42708184497512547,2577960.2035392667,excitatory,1,5P_PT,1,excitatory,excitatory
121,864691136568001698,0,561126,excitatory,0.5919484634817412,0.0933056595664035,0.0,0.43614971099644434,2304254.650780207,0.17240992407471553,2186649.069206848,excitatory,1,5P_IT,1,excitatory,excitatory
122,864691136577526292,0,366657,inhibitory,1.3022729022067399,0.29677647771378085,0.012266306771178084,0.8930552790904932,2934868.715707367,0.43536312968432944,2540408.0515544163,inhibitory,1,5P_PT,1,excitatory,excitatory
123,864691136617154779,0,341627,excitatory,0.875532794422013,0.02801265527949979,0.010985355011568545,0.6854861527218773,1820605.704498238,0.20103545486613697,1566887.7920551295,excitatory,2,6CT,2,excitatory,excitatory
124,864691136723356925,0,669853,excitatory,0.5558837206747017,0.1373130313526281,0.003900938390699661,0.35810614426622894,2563485.756104553,0.1993266936749284,2378005.6311625885,excitatory,1,5P_IT,1,excitatory,excitatory
125,864691136723460093,0,563547,excitatory,0.9294302516803363,0.10878341754780117,0.00286272151441582,0.6794192394213547,1047953.8386437121,0.22415342799222587,927935.8422625322,excitatory,1,6CT,1,excitatory,excitatory
126,864691136732135022,0,200521,excitatory,0.6137936528342169,0.09858417608370804,0.0012858805576135832,0.4556303442477463,2333031.619645596,0.18764483006661611,2153003.6284856624,excitatory,1,5P_IT,1,excitatory,excitatory
127,864691136751786606,0,618505,inhibitory,1.2070839938495201,0.17312495217658372,0.006442627037105691,0.8643031963624865,6053431.275065784,0.37737819369878034,5548810.278294486,inhibitory,1,5P_PT,1,excitatory,excitatory
128,864691136783398766,0,271299,excitatory,0.5115617165908651,0.06330362379218064,0.00042772718778500427,0.396930830264484,2337938.827733922,0.15117931990496697,2017471.7030856232,excitatory,1,6CT,1,excitatory,excitatory
129,864691136884371310,0,401933,excitatory,1.2953950716659215,0.22159548046880273,0.006723503832176062,0.8866620678682182,3569567.3861514553,0.4286763216584521,3244872.4823860913,excitatory,1,5P_PT,1,excitatory,excitatory
130,864691136903030962,0,494462,excitatory,0.34104727791125283,0.0994519089214891,0.0029107875781899245,0.21733880583818105,2061297.7892846116,0.1431846732005527,1718060.980279909,excitatory,1,5P_NP,1,excitatory,excitatory
131,864691136989924501,0,164154,excitatory,0.8718387436827142,0.11462421729693054,0.0034734611302100166,0.632169925698223,1727383.6600086614,0.24434078953170732,1612501.9517008308,excitatory,1,4P,1,excitatory,excitatory
132,864691136990067093,0,335607,excitatory,1.1363408624467204,0.1515627625325895,0.0047482068462590685,0.8858254692380919,5265145.519028209,0.27327941742093814,4936339.563115017,excitatory,1,5P_PT,1,excitatory,excitatory
