,segment_id,split_index,nucleus_id,cell_type,syn_density_post,syn_density_head,syn_density_neck,syn_density_shaft,skeletal_length_processed_syn,spine_density,skeletal_length_processed_spine,allen_e_i,allen_e_i_n_nuc,allen_cell_type,allen_cell_type_n_nuc,allen_cell_type_e_i,cell_type_manual
105,864691136209021116,0,583741,excitatory,1.2954781214502076,0.26710640351003534,0.0207508136421527,0.6370017211079433,4144415.803788131,0.6903237638245306,3879339.1453936757,excitatory,1,23P,1.0,excitatory,
106,864691135307114822,0,583792,excitatory,1.1956758801492697,0.22519014103779778,0.016014616156954983,0.5895842532860504,4058792.253460984,0.6862044015239653,3681118.9120764923,excitatory,1,23P,1.0,excitatory,
107,864691136311791677,0,583848,excitatory,1.476677970174734,0.2963798855780911,0.05171729547000247,0.5855491866916145,4021865.3761708406,0.8036494825465427,3739192.353459853,excitatory,1,23P,1.0,excitatory,
108,864691136538485922,0,583891,excitatory,0.8626260660092933,0.46196594581471384,0.013033521982233306,0.2930128830820599,2071581.2684250006,0.5346301194950902,1849877.0718978967,excitatory,1,4P,1.0,excitatory,
109,864691135735426708,0,583961,excitatory,0.9760998515706636,0.4556858723512912,0.021144514910239838,0.3577306706242617,2317385.8661694974,0.5369294573594776,2192094.2944502877,excitatory,1,4P,1.0,excitatory,
110,864691135945461284,0,584004,excitatory,1.2050483022263474,0.2564621093022841,0.023057318975126487,0.5553982272429591,2472100.0764004616,0.6950117971218552,2233055.6206773142,excitatory,1,23P,1.0,excitatory,
111,864691136618412685,0,585723,excitatory,0.6821610076856929,0.35010152472533984,0.013746317535228066,0.24829286048005694,2327896.174229405,0.3843030337786349,2235215.245515857,excitatory,1,4P,1.0,excitatory,
112,864691136370815112,0,587426,excitatory,1.043689119344391,0.4328087451305244,0.021075372910378393,0.443804591866374,3273963.4213552405,0.5915109038652441,3152942.7231401936,excitatory,1,5P_IT,1.0,excitatory,
113,864691135699269154,0,588839,excitatory,0.9256763846920468,0.2314844872711109,0.010201011303472684,0.48860228499710184,3823150.356349807,0.4805778633922867,3656015.2554629715,excitatory,1,5P_IT,1.0,excitatory,
114,864691135589906955,0,588983,excitatory,1.1683919959737339,0.23279502521513576,0.01091226680695949,0.7363181935934093,3848879.4989152728,0.47862048502124305,3522623.984481502,excitatory,1,5P_PT,1.0,excitatory,
115,864691135501833053,0,608166,excitatory,1.8091265894899715,0.34124049633057435,0.049026940957104394,0.8311852241734256,3079939.254870416,1.023999233561578,2751955.1847697166,excitatory,1,23P,1.0,excitatory,
